arg_struc_cxn	lemma
arg0(np)-v(v)-arg1(np)-arg2(pp)	pull
arg0(np)-v(v)-arg1(np)-arg2(pp)	fuse
arg0(np)-v(v)-arg1(np)-arg2(pp)	refer
arg0(np)-v(v)-arg1(np)-arg2(pp)	tell
arg0(np)-v(v)-arg2(np)-arg1(np)	hand
arg0(np)-v(v)-arg1(np)-arg2(pp)	suspend
arg0(np)-v(v)-arg1(np)-arg2(pp)	deliver
arg0(np)-v(v)-arg1(np)-arg2(pp)	change
arg0(np)-v(v)-arg1(np)-arg2(pp)	take
arg0(np)-v(v)-arg1(np)-arg2(pp)	turn
arg0(np)-v(v)-arg1(np)-arg2(pp)	investigate
arg0(np)-v(v)-arg1(np)-arg2(pp)	put
arg0(np)-v(v)-arg1(np)-arg2(pp)	view
arg0(np)-v(v)-arg1(np)-arg2(pp)	plant
arg0(np)-v(v)-arg1(np)-arg2(pp)	inflict
arg0(np)-v(v)-arg1(np)-arg2(pp)	erase
arg0(np)-v(v)-arg1(np)-arg2(pp)	veto
arg0(np)-v(v)-arg1(np)-arg2(pp)	plunge
arg0(np)-v(v)-arg1(np)-arg2(pp)	surrender
arg0(np)-v(v)-arg1(np)-arg2(pp)	cede
arg0(np)-v(v)-arg1(np)-arg2(pp)	restore
arg0(np)-v(v)-arg1(np)-arg2(pp)	put
arg0(np)-v(v)-arg1(np)-arg2(pp)	say
arg0(np)-v(v)-arg1(np)-arg2(pp)	take
arg0(np)-v(v)-arg1(np)-arg2(pp)	nominate
arg0(np)-v(v)-arg1(np)-arg2(pp)	take
arg0(np)-v(v)-arg1(np)-arg2(pp)	thwappe
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	pull
arg0(np)-v(v)-arg1(np)-arg2(pp)	feel
arg0(np)-v(v)-arg1(np)-arg2(pp)	point
arg0(np)-v(v)-arg1(np)-arg2(pp)	feel
arg0(np)-v(v)-arg1(np)-arg2(pp)	splash
arg0(np)-v(v)-arg1(np)-arg2(pp)	demand
arg0(np)-v(v)-arg1(np)-arg2(pp)	set
arg0(np)-v(v)-arg1(np)-arg2(pp)	feel
arg0(np)-v(v)-arg1(np)-arg2(pp)	throw
arg0(np)-v(v)-arg1(np)-arg2(pp)	convey
arg0(np)-v(v)-arg1(np)-arg2(pp)	deliver
arg0(np)-v(v)-arg1(np)-arg2(pp)	convey
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring
arg0(np)-v(v)-arg1(np)-arg2(pp)	call
arg0(np)-v(v)-arg1(np)-arg2(pp)	send
arg0(np)-v(v)-arg1(np)-arg2(pp)	send
arg0(np)-v(v)-arg1(np)-arg2(pp)	relay
arg0(np)-v(v)-arg1(np)-arg2(pp)	request
arg0(np)-v(v)-arg2(np)-arg1(np)	grant
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	keep
arg0(np)-v(v)-arg1(np)-arg2(pp)	keep
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	protect
arg0(np)-v(v)-arg1(np)-arg2(pp)	submerge
arg0(np)-v(v)-arg1(np)-arg2(pp)	attribute
arg0(np)-v(v)-arg1(np)-arg2(pp)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	put
arg0(np)-v(v)-arg1(np)-arg2(pp)	put
arg0(np)-v(v)-arg1(np)-arg2(pp)	absorb
arg0(np)-v(v)-arg1(np)-arg2(pp)	wipe
arg0(np)-v(v)-arg1(np)-arg2(pp)	limit
arg0(np)-v(v)-arg1(np)-arg2(pp)	assure
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg2(np)-arg1(np)	wish
arg0(np)-v(v)-arg1(np)-arg2(pp)	wage
arg0(np)-v(v)-arg1(np)-arg2(pp)	add
arg0(np)-v(v)-arg1(np)-arg2(pp)	crown
arg0(np)-v(v)-arg1(np)-arg2(pp)	thank
arg0(np)-v(v)-arg1(np)-arg2(pp)	protect
arg0(np)-v(v)-arg1(np)-arg2(pp)	describe
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse
arg0(np)-v(v)-arg1(np)-arg2(pp)	start
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse
arg0(np)-v(v)-arg1(np)-arg2(pp)	engulf
arg0(np)-v(v)-arg1(np)-arg2(pp)	motivate
arg0(np)-v(v)-arg1(np)-arg2(pp)	put
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse
arg0(np)-v(v)-arg2(np)-arg1(np)	provide
arg0(np)-v(v)-arg1(np)-arg2(pp)	add
arg0(np)-v(v)-arg1(np)-arg2(pp)	infect
arg0(np)-v(v)-arg1(np)-arg2(pp)	attribute
arg0(np)-v(v)-arg1(np)-arg2(pp)	provide
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	prohibit
arg0(np)-v(v)-arg1(np)-arg2(pp)	accept
arg0(np)-v(v)-arg1(np)-arg2(pp)	show
arg0(np)-v(v)-arg1(np)-arg2(pp)	give
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	devote
arg0(np)-v(v)-arg1(np)-arg2(pp)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	lodge
arg0(np)-v(v)-arg1(np)-arg2(pp)	defend
arg0(np)-v(v)-arg1(np)-arg2(pp)	fix
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	import
arg0(np)-v(v)-arg1(np)-arg2(pp)	prohibit
arg0(np)-v(v)-arg1(np)-arg2(pp)	brief
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	provide
arg0(np)-v(v)-arg1(np)-arg2(pp)	put
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	use
arg0(np)-v(v)-arg1(np)-arg2(pp)	describe
arg0(np)-v(v)-arg1(np)-arg2(pp)	plunge
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring
arg0(np)-v(v)-arg1(np)-arg2(pp)	hold
arg0(np)-v(v)-arg1(np)-arg2(pp)	get
arg0(np)-v(v)-arg1(np)-arg2(pp)	pay
arg0(np)-v(v)-arg1(np)-arg2(pp)	lose
arg0(np)-v(v)-arg1(np)-arg2(pp)	deposit
arg0(np)-v(v)-arg1(np)-arg2(pp)	apply
arg0(np)-v(v)-arg1(np)-arg2(pp)	apply
arg0(np)-v(v)-arg1(np)-arg2(pp)	apply
arg0(np)-v(v)-arg1(np)-arg2(pp)	apply
arg0(np)-v(v)-arg2(np)-arg1(np)	bring
arg0(np)-v(v)-arg2(np)-arg1(np)	bring
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring
arg0(np)-v(v)-arg1(np)-arg2(pp)	buy
arg0(np)-v(v)-arg1(np)-arg2(pp)	carry
arg0(np)-v(v)-arg1(np)-arg2(pp)	cover
arg0(np)-v(v)-arg1(np)-arg2(pp)	declare
arg0(np)-v(v)-arg1(np)-arg2(pp)	get
arg0(np)-v(v)-arg1(np)-arg2(pp)	kill
arg0(np)-v(v)-arg1(np)-arg2(pp)	pick
arg0(np)-v(v)-arg1(np)-arg2(pp)	pick
arg0(np)-v(v)-arg1(np)-arg2(pp)	pick
arg0(np)-v(v)-arg1(np)-arg2(pp)	point
arg0(np)-v(v)-arg1(np)-arg2(pp)	point
arg0(np)-v(v)-arg1(np)-arg2(pp)	point
arg0(np)-v(v)-arg1(np)-arg2(pp)	point
arg0(np)-v(v)-arg1(np)-arg2(pp)	point
arg0(np)-v(v)-arg1(np)-arg2(pp)	point
arg0(np)-v(v)-arg1(np)-arg2(pp)	point
arg0(np)-v(v)-arg1(np)-arg2(pp)	point
arg0(np)-v(v)-arg1(np)-arg2(pp)	point
arg0(np)-v(v)-arg1(np)-arg2(pp)	point
arg0(np)-v(v)-arg1(np)-arg2(pp)	post
arg0(np)-v(v)-arg1(np)-arg2(pp)	post
arg0(np)-v(v)-arg1(np)-arg2(pp)	reduce
arg0(np)-v(v)-arg1(np)-arg2(pp)	reduce
arg0(np)-v(v)-arg1(np)-arg2(pp)	report
arg0(np)-v(v)-arg1(np)-arg2(pp)	return
arg0(np)-v(v)-arg1(np)-arg2(pp)	see
arg0(np)-v(v)-arg1(np)-arg2(pp)	see
arg0(np)-v(v)-arg1(np)-arg2(pp)	see
arg0(np)-v(v)-arg1(np)-arg2(pp)	send
arg0(np)-v(v)-arg2(np)-arg1(np)	send
arg0(np)-v(v)-arg1(np)-arg2(pp)	send
arg0(np)-v(v)-arg1(np)-arg2(pp)	send
arg0(np)-v(v)-arg1(np)-arg2(pp)	send
arg0(np)-v(v)-arg1(np)-arg2(pp)	spend
arg0(np)-v(v)-arg1(np)-arg2(pp)	spend
arg0(np)-v(v)-arg1(np)-arg2(pp)	spend
arg0(np)-v(v)-arg1(np)-arg2(pp)	stop
arg0(np)-v(v)-arg1(np)-arg2(pp)	stop
arg0(np)-v(v)-arg2(np)-arg1(np)	tell
arg0(np)-v(v)-arg2(np)-arg1(np)	tell
arg0(np)-v(v)-arg2(np)-arg1(np)	tell
arg0(np)-v(v)-arg1(np)-arg2(pp)	write
arg0(np)-v(v)-arg1(np)-arg2(pp)	establish
arg0(np)-v(v)-arg1(np)-arg2(pp)	connect
arg0(np)-v(v)-arg1(np)-arg2(pp)	use
arg0(np)-v(v)-arg1(np)-arg2(pp)	put
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	spend
arg0(np)-v(v)-arg1(np)-arg2(pp)	raise
arg0(np)-v(v)-arg1(np)-arg2(pp)	lay
arg0(np)-v(v)-arg1(np)-arg2(pp)	dedicate
arg0(np)-v(v)-arg1(np)-arg2(pp)	do
arg0(np)-v(v)-arg2(np)-arg1(np)	owe
arg0(np)-v(v)-arg1(np)-arg2(pp)	take
arg0(np)-v(v)-arg1(np)-arg2(pp)	put
arg0(np)-v(v)-arg1(np)-arg2(pp)	force
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse
arg0(np)-v(v)-arg1(np)-arg2(pp)	focus
arg0(np)-v(v)-arg1(np)-arg2(pp)	do
arg0(np)-v(v)-arg1(np)-arg2(pp)	lead
arg0(np)-v(v)-arg1(np)-arg2(pp)	look
arg0(np)-v(v)-arg1(np)-arg2(pp)	treat
arg0(np)-v(v)-arg1(np)-arg2(pp)	park
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg2(np)-arg1(np)	tell
arg0(np)-v(v)-arg1(np)-arg2(pp)	get
arg0(np)-v(v)-arg1(np)-arg2(pp)	change
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring
arg0(np)-v(v)-arg1(np)-arg2(pp)	throw
arg0(np)-v(v)-arg1(np)-arg2(pp)	leave
arg0(np)-v(v)-arg1(np)-arg2(pp)	take
arg0(np)-v(v)-arg1(np)-arg2(pp)	do
arg0(np)-v(v)-arg1(np)-arg2(pp)	do
arg0(np)-v(v)-arg1(np)-arg2(pp)	do
arg0(np)-v(v)-arg2(np)-arg1(np)	ask
arg0(np)-v(v)-arg1(np)-arg2(pp)	lose
arg0(np)-v(v)-arg1(np)-arg2(pp)	devote
arg0(np)-v(v)-arg2(np)-arg1(np)	tell
arg0(np)-v(v)-arg1(np)-arg2(pp)	get
arg0(np)-v(v)-arg1(np)-arg2(pp)	use
arg0(np)-v(v)-arg1(np)-arg2(pp)	send
arg0(np)-v(v)-arg1(np)-arg2(pp)	report
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring
arg0(np)-v(v)-arg2(np)-arg1(np)	ask
arg0(np)-v(v)-arg1(np)-arg2(pp)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	take
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	throw
arg0(np)-v(v)-arg1(np)-arg2(pp)	settle
arg0(np)-v(v)-arg1(np)-arg2(pp)	send
arg0(np)-v(v)-arg1(np)-arg2(pp)	prevent
arg0(np)-v(v)-arg1(np)-arg2(pp)	spend
arg0(np)-v(v)-arg1(np)-arg2(pp)	spend
arg0(np)-v(v)-arg1(np)-arg2(pp)	congratulate
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse
arg0(np)-v(v)-arg1(np)-arg2(pp)	call
arg0(np)-v(v)-arg1(np)-arg2(pp)	blame
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse
arg0(np)-v(v)-arg1(np)-arg2(pp)	prefer
arg0(np)-v(v)-arg1(np)-arg2(pp)	invite
arg0(np)-v(v)-arg2(np)-arg1(np)	award
arg0(np)-v(v)-arg1(np)-arg2(pp)	spend
arg0(np)-v(v)-arg1(np)-arg2(pp)	put
arg0(np)-v(v)-arg1(np)-arg2(pp)	introduce
arg0(np)-v(v)-arg1(np)-arg2(pp)	put
arg0(np)-v(v)-arg1(np)-arg2(pp)	owe
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring
arg0(np)-v(v)-arg1(np)-arg2(pp)	break
arg0(np)-v(v)-arg1(np)-arg2(pp)	thank
arg0(np)-v(v)-arg1(np)-arg2(pp)	thank
arg0(np)-v(v)-arg1(np)-arg2(pp)	thank
arg0(np)-v(v)-arg1(np)-arg2(pp)	pose
arg0(np)-v(v)-arg1(np)-arg2(pp)	join
arg0(np)-v(v)-arg2(np)-arg1(np)	find
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	spend
arg0(np)-v(v)-arg1(np)-arg2(pp)	spend
arg0(np)-v(v)-arg2(np)-arg1(np)	wish
arg0(np)-v(v)-arg1(np)-arg2(pp)	say
arg0(np)-v(v)-arg1(np)-arg2(pp)	send
arg0(np)-v(v)-arg1(np)-arg2(pp)	limit
arg0(np)-v(v)-arg1(np)-arg2(pp)	use
arg0(np)-v(v)-arg1(np)-arg2(pp)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	hit
arg0(np)-v(v)-arg1(np)-arg2(pp)	grant
arg0(np)-v(v)-arg2(np)-arg1(np)	deliver
arg0(np)-v(v)-arg1(np)-arg2(pp)	put
arg0(np)-v(v)-arg1(np)-arg2(pp)	expel
arg0(np)-v(v)-arg1(np)-arg2(pp)	describe
arg0(np)-v(v)-arg1(np)-arg2(pp)	pave
arg0(np)-v(v)-arg1(np)-arg2(pp)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse
arg0(np)-v(v)-arg1(np)-arg2(pp)	throw
arg0(np)-v(v)-arg1(np)-arg2(pp)	characterize
arg0(np)-v(v)-arg1(np)-arg2(pp)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	throw
arg0(np)-v(v)-arg1(np)-arg2(pp)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	reinstate
arg0(np)-v(v)-arg1(np)-arg2(pp)	thank
arg0(np)-v(v)-arg1(np)-arg2(pp)	send
arg0(np)-v(v)-arg1(np)-arg2(pp)	give
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	praise
arg0(np)-v(v)-arg1(np)-arg2(pp)	throw
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	spill
arg0(np)-v(v)-arg1(np)-arg2(pp)	describe
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse
arg0(np)-v(v)-arg1(np)-arg2(pp)	take
arg0(np)-v(v)-arg1(np)-arg2(pp)	pass
arg0(np)-v(v)-arg1(np)-arg2(pp)	appoint
arg0(np)-v(v)-arg1(np)-arg2(pp)	send
arg0(np)-v(v)-arg1(np)-arg2(pp)	incorporate
arg0(np)-v(v)-arg1(np)-arg2(pp)	send
arg0(np)-v(v)-arg1(np)-arg2(pp)	get
arg0(np)-v(v)-arg1(np)-arg2(pp)	fund
arg0(np)-v(v)-arg1(np)-arg2(pp)	take
arg0(np)-v(v)-arg1(np)-arg2(pp)	take
arg0(np)-v(v)-arg1(np)-arg2(pp)	take
arg0(np)-v(v)-arg1(np)-arg2(pp)	include
arg0(np)-v(v)-arg1(np)-arg2(pp)	liken
arg0(np)-v(v)-arg1(np)-arg2(pp)	parlay
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	enshrine
arg0(np)-v(v)-arg1(np)-arg2(pp)	receive
arg0(np)-v(v)-arg1(np)-arg2(pp)	secure
arg0(np)-v(v)-arg1(np)-arg2(pp)	use
arg0(np)-v(v)-arg1(np)-arg2(pp)	deliver
arg0(np)-v(v)-arg1(np)-arg2(pp)	deliver
arg0(np)-v(v)-arg1(np)-arg2(pp)	take
arg0(np)-v(v)-arg1(np)-arg2(pp)	convert
arg0(np)-v(v)-arg1(np)-arg2(pp)	do
arg0(np)-v(v)-arg1(np)-arg2(pp)	praise
arg0(np)-v(v)-arg1(np)-arg2(pp)	provide
arg0(np)-v(v)-arg1(np)-arg2(pp)	transform
arg0(np)-v(v)-arg1(np)-arg2(pp)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring
arg0(np)-v(v)-arg1(np)-arg2(pp)	link
arg0(np)-v(v)-arg1(np)-arg2(pp)	link
arg0(np)-v(v)-arg1(np)-arg2(pp)	leave
arg0(np)-v(v)-arg1(np)-arg2(pp)	add
arg0(np)-v(v)-arg1(np)-arg2(pp)	introduce
arg0(np)-v(v)-arg1(np)-arg2(pp)	describe
arg0(np)-v(v)-arg1(np)-arg2(pp)	establish
arg0(np)-v(v)-arg1(np)-arg2(pp)	thrust
arg0(np)-v(v)-arg1(np)-arg2(pp)	base
arg0(np)-v(v)-arg1(np)-arg2(pp)	introduce
arg0(np)-v(v)-arg1(np)-arg2(pp)	describe
arg0(np)-v(v)-arg1(np)-arg2(pp)	allocate
arg0(np)-v(v)-arg2(np)-arg1(np)	teach
arg0(np)-v(v)-arg1(np)-arg2(pp)	save
arg0(np)-v(v)-arg1(np)-arg2(pp)	apply
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse
arg0(np)-v(v)-arg1(np)-arg2(pp)	summon
arg0(np)-v(v)-arg1(np)-arg2(pp)	inform
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	distribute
arg0(np)-v(v)-arg1(np)-arg2(pp)	assist
arg0(np)-v(v)-arg1(np)-arg2(pp)	provide
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring
arg0(np)-v(v)-arg1(np)-arg2(pp)	impose
arg0(np)-v(v)-arg1(np)-arg2(pp)	treat
arg0(np)-v(v)-arg2(np)-arg1(np)	feed
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	succeed
arg0(np)-v(v)-arg1(np)-arg2(pp)	remove
arg0(np)-v(v)-arg1(np)-arg2(pp)	hurt
arg0(np)-v(v)-arg1(np)-arg2(pp)	deter
arg0(np)-v(v)-arg1(np)-arg2(pp)	laud
arg0(np)-v(v)-arg1(np)-arg2(pp)	apply
arg0(np)-v(v)-arg1(np)-arg2(pp)	use
arg0(np)-v(v)-arg1(np)-arg2(pp)	store
arg0(np)-v(v)-arg1(np)-arg2(pp)	store
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	redeploy
arg0(np)-v(v)-arg1(np)-arg2(pp)	extend
arg0(np)-v(v)-arg1(np)-arg2(pp)	stress
arg0(np)-v(v)-arg1(np)-arg2(pp)	poll
arg0(np)-v(v)-arg1(np)-arg2(pp)	name
arg0(np)-v(v)-arg1(np)-arg2(pp)	return
arg0(np)-v(v)-arg1(np)-arg2(pp)	take
arg0(np)-v(v)-arg1(np)-arg2(pp)	restrict
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	alert
arg0(np)-v(v)-arg1(np)-arg2(pp)	tuck
arg0(np)-v(v)-arg2(np)-arg1(np)	pay
arg0(np)-v(v)-arg1(np)-arg2(pp)	open
arg0(np)-v(v)-arg1(np)-arg2(pp)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	transform
arg0(np)-v(v)-arg1(np)-arg2(pp)	devote
arg0(np)-v(v)-arg1(np)-arg2(pp)	propel
arg0(np)-v(v)-arg1(np)-arg2(pp)	turn
arg0(np)-v(v)-arg1(np)-arg2(pp)	export
arg0(np)-v(v)-arg1(np)-arg2(pp)	regard
arg0(np)-v(v)-arg1(np)-arg2(pp)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	display
arg0(np)-v(v)-arg2(np)-arg1(np)	bring
arg0(np)-v(v)-arg1(np)-arg2(pp)	cast
arg0(np)-v(v)-arg1(np)-arg2(pp)	force
arg0(np)-v(v)-arg1(np)-arg2(pp)	view
arg0(np)-v(v)-arg1(np)-arg2(pp)	give
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	cast
arg0(np)-v(v)-arg1(np)-arg2(pp)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	place
arg0(np)-v(v)-arg1(np)-arg2(pp)	withdraw
arg0(np)-v(v)-arg1(np)-arg2(pp)	return
arg0(np)-v(v)-arg1(np)-arg2(pp)	prevent
arg0(np)-v(v)-arg1(np)-arg2(pp)	punish
arg0(np)-v(v)-arg1(np)-arg2(pp)	prevent
arg0(np)-v(v)-arg1(np)-arg2(pp)	charge
arg0(np)-v(v)-arg1(np)-arg2(pp)	lose
arg0(np)-v(v)-arg1(np)-arg2(pp)	investigate
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse
arg0(np)-v(v)-arg1(np)-arg2(pp)	design
arg0(np)-v(v)-arg1(np)-arg2(pp)	buy
arg0(np)-v(v)-arg1(np)-arg2(pp)	keep
arg0(np)-v(v)-arg1(np)-arg2(pp)	lure
arg0(np)-v(v)-arg1(np)-arg2(pp)	trace
arg0(np)-v(v)-arg1(np)-arg2(pp)	cite
arg0(np)-v(v)-arg1(np)-arg2(pp)	thumb
arg0(np)-v(v)-arg1(np)-arg2(pp)	name
arg0(np)-v(v)-arg1(np)-arg2(pp)	award
arg0(np)-v(v)-arg1(np)-arg2(pp)	equip
arg0(np)-v(v)-arg1(np)-arg2(pp)	impose
arg0(np)-v(v)-arg1(np)-arg2(pp)	extend
arg0(np)-v(v)-arg1(np)-arg2(pp)	offer
arg0(np)-v(v)-arg1(np)-arg2(pp)	add
arg0(np)-v(v)-arg1(np)-arg2(pp)	keep
arg0(np)-v(v)-arg1(np)-arg2(pp)	put
arg0(np)-v(v)-arg1(np)-arg2(pp)	take
arg0(np)-v(v)-arg1(np)-arg2(pp)	sell
arg0(np)-v(v)-arg1(np)-arg2(pp)	add
arg0(np)-v(v)-arg1(np)-arg2(pp)	challenge
arg0(np)-v(v)-arg1(np)-arg2(pp)	license
arg0(np)-v(v)-arg1(np)-arg2(pp)	focus
arg0(np)-v(v)-arg1(np)-arg2(pp)	see
arg0(np)-v(v)-arg1(np)-arg2(pp)	devote
arg0(np)-v(v)-arg1(np)-arg2(pp)	chastise
arg0(np)-v(v)-arg1(np)-arg2(pp)	pay
arg0(np)-v(v)-arg2(np)-arg1(np)	grant
arg0(np)-v(v)-arg1(np)-arg2(pp)	pressure
arg0(np)-v(v)-arg1(np)-arg2(pp)	guide
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	put
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	put
arg0(np)-v(v)-arg1(np)-arg2(pp)	deserve
arg0(np)-v(v)-arg1(np)-arg2(pp)	bundle
arg0(np)-v(v)-arg1(np)-arg2(pp)	use
arg0(np)-v(v)-arg1(np)-arg2(pp)	aim
arg0(np)-v(v)-arg1(np)-arg2(pp)	tailor
arg0(np)-v(v)-arg1(np)-arg2(pp)	reward
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	keep
arg0(np)-v(v)-arg1(np)-arg2(pp)	aggravate
arg0(np)-v(v)-arg1(np)-arg2(pp)	direct
arg0(np)-v(v)-arg2(np)-arg1(np)	grant
arg0(np)-v(v)-arg1(np)-arg2(pp)	swap
arg0(np)-v(v)-arg1(np)-arg2(pp)	describe
arg0(np)-v(v)-arg1(np)-arg2(pp)	leave
arg0(np)-v(v)-arg1(np)-arg2(pp)	sign
arg0(np)-v(v)-arg1(np)-arg2(pp)	take
arg0(np)-v(v)-arg1(np)-arg2(pp)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	push
arg0(np)-v(v)-arg1(np)-arg2(pp)	provide
arg0(np)-v(v)-arg1(np)-arg2(pp)	take
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse
arg0(np)-v(v)-arg1(np)-arg2(pp)	forgive
arg0(np)-v(v)-arg1(np)-arg2(pp)	point
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse
arg0(np)-v(v)-arg1(np)-arg2(pp)	discipline
arg0(np)-v(v)-arg1(np)-arg2(pp)	return
arg0(np)-v(v)-arg1(np)-arg2(pp)	describe
arg0(np)-v(v)-arg1(np)-arg2(pp)	ascribe
arg0(np)-v(v)-arg1(np)-arg2(pp)	regard
arg0(np)-v(v)-arg1(np)-arg2(pp)	impart
arg0(np)-v(v)-arg1(np)-arg2(pp)	pay
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	entice
arg0(np)-v(v)-arg1(np)-arg2(pp)	spend
arg0(np)-v(v)-arg1(np)-arg2(pp)	attribute
arg0(np)-v(v)-arg1(np)-arg2(pp)	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	move
arg0(np)-v(v)-arg1(np)-arg2(pp)	prevent
arg0(np)-v(v)-arg1(np)-arg2(pp)	install
arg0(np)-v(v)-arg2(np)-arg1(np)	give
arg0(np)-v(v)-arg2(np)-arg1(np)	ask
arg0(np)-v(v)-arg1(np)-arg2(pp)	compare
arg0(np)-v(v)-arg1(np)-arg2(pp)	cite
arg0(np)-v(v)-arg1(np)-arg2(pp)	devote
arg0(np)-v(v)-arg1(np)-arg2(pp)	predispose
arg0(np)-v(v)-arg1(np)-arg2(pp)	prevent
arg0(np)-v(v)-arg1(np)-arg2(pp)	bar
arg0(np)-v(v)-arg1(np)-arg2(pp)	preclude
arg0(np)-v(v)-arg1(np)-arg2(pp)	proscribe
arg0(np)-v(v)-arg2(np)-arg1(np)	send
arg0(np)-v(v)-arg1(np)-arg2(pp)	spend
arg0(np)-v(v)-arg2(np)-arg1(np)	deny
arg0(np)-v(v)-arg1(np)-arg2(pp)	place
arg0(np)-v(v)-arg1(np)-arg2(pp)	impose
arg0(np)-v(v)-arg1(np)-arg2(pp)	prevent
arg0(np)-v(v)-arg1(np)-arg2(pp)	recommend
arg0(np)-v(v)-arg1(np)-arg2(pp)	make
arg0(np)-v(v)-arg1(np)-arg2(pp)	prevent
arg0(np)-v(v)-arg1(np)-arg2(pp)	subject
arg0(np)-v(v)-arg1(np)-arg2(pp)	prohibit
arg0(np)-v(v)-arg1(np)-arg2(pp)	discuss
