arg_struc_cxn	roleset
arg0(np)-v(v)-arg1(np)-arg2(pp)	view.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	plant.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	inflict.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	erase.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	veto.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	plunge.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	surrender.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	cede.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	restore.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	say.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.04
arg0(np)-v(v)-arg1(np)-arg2(pp)	nominate.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	thwap.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	pull.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	feel.03
arg0(np)-v(v)-arg1(np)-arg2(pp)	point.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	feel.03
arg0(np)-v(v)-arg1(np)-arg2(pp)	splash.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	demand.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	set.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	feel.03
arg0(np)-v(v)-arg1(np)-arg2(pp)	throw.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	convey.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	deliver.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	convey.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	call.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	send.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	send.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	relay.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	request.01
arg0(np)-v(v)-arg2(np)-arg1(np)	grant.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	keep.04
arg0(np)-v(v)-arg1(np)-arg2(pp)	keep.04
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	protect.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	submerge.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	attribute.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	absorb.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	wipe.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	limit.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	assure.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg2(np)-arg1(np)	wish.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	wage.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	add.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	crown.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	thank.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	protect.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	describe.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	start.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	engulf.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	motivate.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse.01
arg0(np)-v(v)-arg2(np)-arg1(np)	provide.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	add.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	infect.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	attribute.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	provide.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	prohibit.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	accept.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	show.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	devote.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	lodge.03
arg0(np)-v(v)-arg1(np)-arg2(pp)	defend.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	fix.03
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	import.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	prohibit.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	brief.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	provide.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	use.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	describe.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	plunge.02
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	hold.03
arg0(np)-v(v)-arg1(np)-arg2(pp)	get.05
arg0(np)-v(v)-arg1(np)-arg2(pp)	pay.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	lose.03
arg0(np)-v(v)-arg1(np)-arg2(pp)	deposit.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	apply.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	apply.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	apply.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	apply.02
arg0(np)-v(v)-arg2(np)-arg1(np)	bring.01
arg0(np)-v(v)-arg2(np)-arg1(np)	bring.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	buy.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	carry.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	cover.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	declare.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	get.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	kill.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	pick.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	pick.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	pick.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	point.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	point.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	point.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	point.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	point.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	point.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	point.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	point.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	point.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	point.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	post.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	post.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	reduce.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	reduce.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	report.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	return.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	see.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	see.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	see.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	send.01
arg0(np)-v(v)-arg2(np)-arg1(np)	send.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	send.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	send.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	send.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	spend.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	spend.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	spend.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	stop.03
arg0(np)-v(v)-arg1(np)-arg2(pp)	stop.03
arg0(np)-v(v)-arg2(np)-arg1(np)	tell.01
arg0(np)-v(v)-arg2(np)-arg1(np)	tell.01
arg0(np)-v(v)-arg2(np)-arg1(np)	tell.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	write.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	establish.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	connect.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	use.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	spend.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	raise.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	lay.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	dedicate.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	do.02
arg0(np)-v(v)-arg2(np)-arg1(np)	owe.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	force.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	focus.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	do.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	lead.03
arg0(np)-v(v)-arg1(np)-arg2(pp)	look.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	treat.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	park.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg2(np)-arg1(np)	tell.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	get.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	change.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	throw.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	leave.12
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	do.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	do.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	do.02
arg0(np)-v(v)-arg2(np)-arg1(np)	ask.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	lose.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	devote.01
arg0(np)-v(v)-arg2(np)-arg1(np)	tell.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	get.05
arg0(np)-v(v)-arg1(np)-arg2(pp)	use.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	send.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	report.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring.01
arg0(np)-v(v)-arg2(np)-arg1(np)	ask.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	throw.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	settle.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	send.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	prevent.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	spend.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	spend.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	congratulate.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	call.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	blame.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	prefer.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	invite.01
arg0(np)-v(v)-arg2(np)-arg1(np)	award.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	spend.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	introduce.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	owe.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	break.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	thank.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	thank.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	thank.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	pose.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	join.04
arg0(np)-v(v)-arg2(np)-arg1(np)	find.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	spend.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	spend.02
arg0(np)-v(v)-arg2(np)-arg1(np)	wish.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	say.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	send.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	limit.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	use.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	hit.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	grant.01
arg0(np)-v(v)-arg2(np)-arg1(np)	deliver.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	expel.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	describe.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	pave.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	throw.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	characterize.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	throw.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	reinstate.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	thank.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	send.03
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	praise.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	throw.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	spill.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	describe.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	pass.05
arg0(np)-v(v)-arg1(np)-arg2(pp)	appoint.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	send.03
arg0(np)-v(v)-arg1(np)-arg2(pp)	incorporate.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	send.03
arg0(np)-v(v)-arg1(np)-arg2(pp)	get.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	fund.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.03
arg0(np)-v(v)-arg1(np)-arg2(pp)	include.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	liken.03
arg0(np)-v(v)-arg1(np)-arg2(pp)	parlay.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	enshrine.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	receive.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	secure.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	use.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	deliver.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	deliver.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	convert.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	do.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	praise.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	provide.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	transform.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	link.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	link.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	leave.12
arg0(np)-v(v)-arg1(np)-arg2(pp)	add.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	introduce.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	describe.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	establish.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	thrust.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	base.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	introduce.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	describe.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	allocate.01
arg0(np)-v(v)-arg2(np)-arg1(np)	teach.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	save.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	apply.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	summon.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	inform.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	distribute.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	assist.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	provide.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	impose.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	treat.01
arg0(np)-v(v)-arg2(np)-arg1(np)	feed.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	succeed.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	remove.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	hurt.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	deter.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	laud.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	apply.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	use.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	store.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	store.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	redeploy.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	extend.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	stress.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	poll.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	name.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	return.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	restrict.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	alert.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	tuck.01
arg0(np)-v(v)-arg2(np)-arg1(np)	pay.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	open.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	transform.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	devote.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	propel.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	turn.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	export.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	regard.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	display.01
arg0(np)-v(v)-arg2(np)-arg1(np)	bring.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	cast.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	force.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	view.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	cast.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	place.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	withdraw.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	return.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	prevent.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	punish.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	prevent.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	charge.05
arg0(np)-v(v)-arg1(np)-arg2(pp)	lose.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	investigate.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	design.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	buy.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	keep.04
arg0(np)-v(v)-arg1(np)-arg2(pp)	lure.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	trace.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	cite.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	thumb.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	name.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	award.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	equip.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	impose.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	extend.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	offer.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	add.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	keep.04
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	sell.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	add.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	challenge.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	license.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	focus.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	see.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	devote.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	chastise.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	pay.01
arg0(np)-v(v)-arg2(np)-arg1(np)	grant.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	pressure.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	guide.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	deserve.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	bundle.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	use.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	aim.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	tailor.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	reward.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	keep.04
arg0(np)-v(v)-arg1(np)-arg2(pp)	aggravate.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	direct.01
arg0(np)-v(v)-arg2(np)-arg1(np)	grant.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	swap.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	describe.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	leave.12
arg0(np)-v(v)-arg1(np)-arg2(pp)	sign.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	push.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	provide.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	forgive.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	point.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	discipline.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	return.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	describe.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	ascribe.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	regard.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	impart.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	pay.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	entice.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	spend.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	attribute.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	move.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	prevent.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	install.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg2(np)-arg1(np)	ask.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	compare.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	cite.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	devote.01
